c3_crop_name_kharif,crop_name,varities_grown_khrf,varities_grown_rabi,varities_grown_khrf23,plant_date_kharif,plant_date_rabi,plant_date_sumr,plant_date_kharif23,key,crop_area_kharif23,crop_area_kharif,crop_area_rabi,crop_area_summer
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),22,Other,22,04jul2022,26dec2022,,04jul2023,uuid:f5f68969-6e71-4bd0-b228-f8fbacf8db94,2,2,1.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),,10apr2022,10apr2022,,,uuid:f5f8fa27-66a3-49c0-ade6-d3671037ea01,0,1,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Other,99,15jun2022,08dec2022,,14jun2023,uuid:f6320f92-3ca3-4e5d-a483-0bb9b8945ef7,3,3,3,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),2,Telangana Sona (RNR 15048),1,25jun2022,25jul2023,,25aug2023,uuid:f6397121-2f33-430e-a295-991a51acbb06,2.5,2.5,2.5,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),2,Telangana Sona (RNR 15048),2,25aug2022,25may2023,,25jul2023,uuid:f6397121-2f33-430e-a295-991a51acbb06,2.5,2.5,2.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,Cotton Dora Sannalu (MTU 1010),,,13feb2022,,,uuid:f66678f2-6b8d-4fd6-8679-954f318cbadf,0,0,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,19jun2023,13dec2022,,20jun2023,uuid:f67d91f7-e54f-4469-86a2-f0645b5de3a8,4,4,4,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),12,Cotton Dora Sannalu (MTU 1010),12,06aug2023,27dec2022,,06aug2023,uuid:f6c41561-e91c-43ce-b761-31172ec1d233,4,6,10,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),,,,,,,,uuid:f6c41561-e91c-43ce-b761-31172ec1d233,0,0,0,0
1101,పత్తి,,,,,,,,uuid:f6c41561-e91c-43ce-b761-31172ec1d233,0,2,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12 99,Cotton Dora Sannalu (MTU 1010),12,12jun2022,13dec2022,,12jun2023,uuid:f6c422a8-9cd1-46bf-a899-63dd199b0900,2.5,2.5,2.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,12jun2022,12nov2022,,12jun2023,uuid:f6c422a8-9cd1-46bf-a899-63dd199b0900,2.5,2.5,2.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,,1,04aug2022,,,04aug2023,uuid:f6f72a6a-ecef-4cfa-b19c-18ba778ec9af,1,2.5,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Other,99,14sep2023,14dec2022,,01jul2022,uuid:f703f972-85c6-4dab-86ff-7b9f789cb703,.89999998,1.5,.89999998,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),99,17jun2022,01dec2022,,01may2023,uuid:f71efcc5-34fb-49ad-850d-27e9cf7acd58,3,3,3,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,15sep2023,,,15jul2023,uuid:f73bc728-b461-4eb2-9c59-cf8e6522d388,1,1,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Other,99,21jul2022,28dec2022,,25jul2023,uuid:f73d20ff-6ebd-441b-bec5-c79fb41d33a9,3,1,3,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1 99,08jul2022,11nov2022,,08jul2023,uuid:f75436f0-333f-46d3-b074-de980ea22e14,1,2,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1 99,10jul2022,10nov2022,,10aug2023,uuid:f75436f0-333f-46d3-b074-de980ea22e14,1,2,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),22,Other,17 29 99,04jul2022,06dec2022,,04jul2023,uuid:f78ec71f-6efc-461e-8ad2-12fb427ad93b,4.75,4.75,4.75,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),17 29,Kunaram Sannalu (KNM 118),17,16sep2023,04dec2022,,06jul2023,uuid:f78ec71f-6efc-461e-8ad2-12fb427ad93b,4.75,4.75,4.75,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,1,,,,20sep2023,uuid:f79d69b7-a0b6-422c-a893-20b824cccbb8,3,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,20jul2023,,,20jul2023,uuid:f79d69b7-a0b6-422c-a893-20b824cccbb8,3,5,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),17,Cotton Dora Sannalu (MTU 1010),12,06jun2021,06dec2022,,01jul2023,uuid:f7b357db-183b-4c0b-9637-3f0bb5f73429,5,5,5,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),99,Telangana Sona (RNR 15048),,27jun2022,27dec2022,,,uuid:f7bfb409-4fe9-4beb-8b35-875fcbe67024,0,3,3,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Warangal Vari-2 (WGL 962),1,15jul2022,24dec2022,,27jul2023,uuid:f7bfb409-4fe9-4beb-8b35-875fcbe67024,10,10,7,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,27jun2022,27dec2022,,27jun2023,uuid:f7bfb409-4fe9-4beb-8b35-875fcbe67024,10,7,7,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:f7d443c0-d5eb-4140-95f6-0aad18d7abb9,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,23jun2023,23dec2022,,20jul2023,uuid:f7d443c0-d5eb-4140-95f6-0aad18d7abb9,2.75,2.75,2.75,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,13aug2022,,,13aug2023,uuid:f7d7ac96-df7d-4e5d-8736-05fcd7aba442,2,2,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,15jul2022,15dec2022,,15jun2023,uuid:f7e3790f-f874-4c59-bd95-1ddd69c103b1,3,3,3,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Cotton Dora Sannalu (MTU 1010),12,15jul2022,15dec2022,,15jun2023,uuid:f7e3790f-f874-4c59-bd95-1ddd69c103b1,3,3,3,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),,,,,,,,uuid:f7e4973d-c0b5-4c04-b79e-bd0b8cad8246,0,0,0,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),12,Cotton Dora Sannalu (MTU 1010),12,14jun2022,03jan2023,,05jul2023,uuid:f7e4973d-c0b5-4c04-b79e-bd0b8cad8246,2,2,2,0
188,other cereals,,,,,,,,uuid:f7e4973d-c0b5-4c04-b79e-bd0b8cad8246,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),22,Telangana Sona (RNR 15048),1,28jun2022,28dec2022,,28jun2023,uuid:f7f75a9b-97fa-4d67-afff-fae8403a9374,2.1500001,2.1500001,2.1500001,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Other,99,25jun2022,29dec2022,,01aug2023,uuid:f8047d3d-607e-409c-9416-119a595b73f5,4,4,4,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Other,1,10jun2022,20dec2022,,10jun2023,uuid:f82e7034-d961-497e-893b-172c9ad7a03e,2,2,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,05jul2023,05dec2022,,05jun2023,uuid:f832e9d2-06ac-44b5-a883-895e20c8fb7f,5,5,5,0
1001,groundnut,,,,,,,,uuid:f8448b95-94f6-41e6-92b6-a7cd10306565,0,0,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1 99,Telangana Sona (RNR 15048),1 99,05jul2022,28jan2023,,05jul2023,uuid:f8448b95-94f6-41e6-92b6-a7cd10306565,3,3,3,0
1101,పత్తి,,,,,,,,uuid:f86091b7-36b9-43cd-abca-92c7ed94fa24,2,2,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Other,,06jul2022,06dec2022,,,uuid:f86091b7-36b9-43cd-abca-92c7ed94fa24,0,3,3,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),,,12,,,,06jul2022,uuid:f86091b7-36b9-43cd-abca-92c7ed94fa24,3,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,13jun2022,17dec2022,,18jun2023,uuid:f8790f3c-64a4-4e7d-8ab3-88e2b97f4292,2.5,1.5,1.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),12,13jun2022,13jan2023,,13jul2023,uuid:f87962d6-2c45-4402-ba79-ffddb1062c26,1.5,1.5,1.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,25jun2022,03dec2022,,23jun2023,uuid:f89fc72c-e04f-4ece-a346-8b10fa71da5e,2,2,2,0
,,,,,,,,,uuid:f8f9f055-b2f1-4cac-9251-33e0a34a21d6,,,,
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:f91f9ea0-0b42-4b6f-b3aa-787ad980ab2d,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,19mar2022,19oct2022,,19jul2023,uuid:f91f9ea0-0b42-4b6f-b3aa-787ad980ab2d,2,2,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12 99,Cotton Dora Sannalu (MTU 1010),12 99,26jun2022,26nov2022,,26jun2023,uuid:f93d813d-76fc-4989-8a7d-4654c1f4205b,5,5,5,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),12,Other,99,25jul2022,26dec2022,,26jun2023,uuid:f93d813d-76fc-4989-8a7d-4654c1f4205b,2,2,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Jagtial Rice-1 (JGL 24423),23,30jun2022,12dec2022,,28jun2022,uuid:f950d67b-9a04-449e-b47c-18a8c00e9592,3,3,3,0
1101,పత్తి,,,,,,,,uuid:f950d67b-9a04-449e-b47c-18a8c00e9592,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,16may2023,16nov2022,,16jun2023,uuid:f96b3c9e-b109-47bc-9bea-1ff42e309910,1,1,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,16may2023,16dec2022,,16may2023,uuid:f96b3c9e-b109-47bc-9bea-1ff42e309910,1,1,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,21jun2022,21dec2022,,15jun2023,uuid:f96f65fd-4461-445b-9189-26d46e910f6f,1.125,1.125,1.125,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,03aug2022,03jan2023,,03oct2023,uuid:f9796310-e44b-4838-8391-955f23d48d2b,1.2,1.2,1.2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,12jun2023,12dec2022,,12jul2023,uuid:f97aa1dc-c1b8-441a-a751-3a07f1b8723e,2.45,2.45,2.45,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),32,Telangana Sona (RNR 15048),1 32,07jul2022,22dec2021,,07jul2023,uuid:f9892601-7015-4697-9c07-1c767fe904c0,4,4,4,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),32,11jul2022,20dec2021,,13jul2023,uuid:f9892601-7015-4697-9c07-1c767fe904c0,1,1,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Other,12,19jul2022,07dec2022,,21jun2023,uuid:f99bbafc-df4a-40d1-b429-9671a55c01ed,3,3,3,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Other,99,27jun2022,27aug2022,,27jun2023,uuid:f9ae0558-ac3b-4950-a0f0-f2d5736fbfdd,8,10,8,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Other,99,27jun2022,27sep2022,,27jun2023,uuid:f9ae0558-ac3b-4950-a0f0-f2d5736fbfdd,8,10,5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:f9ae42c2-3b29-49d8-b0a1-ff8fa747d0bc,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1 12,Telangana Sona (RNR 15048),12,09jan2022,09jun2023,,09jun2023,uuid:f9ae42c2-3b29-49d8-b0a1-ff8fa747d0bc,2,4,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:f9ae42c2-3b29-49d8-b0a1-ff8fa747d0bc,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,13jul2023,22dec2022,,15jul2023,uuid:f9b706e0-9231-4a2c-ac21-0e4979c0ee8c,2,2,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Cotton Dora Sannalu (MTU 1010),1,16jun2022,07jan2023,,16jun2023,uuid:f9bc5f17-af04-490e-a5ab-0843cc0dceba,2.5,2.5,2.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,,12,20aug2022,,,20jul2023,uuid:f9bd2ae8-e4b3-48f7-9143-c0e60636a858,3,3,0,0
1001,groundnut,,,,,,,,uuid:f9bd2ae8-e4b3-48f7-9143-c0e60636a858,0,0,5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:f9dfeb83-ad7b-4344-882c-9a07eb9c827f,0,0,0,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),12 18,Other,12 17,06jul2022,06dec2022,,11jul2023,uuid:f9dfeb83-ad7b-4344-882c-9a07eb9c827f,5,5,8,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Other,99,06jun2022,19dec2022,,09jul2023,uuid:f9dfeb83-ad7b-4344-882c-9a07eb9c827f,3.5,3,8,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,08may2022,08nov2022,,08may2023,uuid:fa26bab3-96f0-468a-b811-d69884243d87,.75,.75,.75,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:fa2ce410-587f-47ac-93b3-b8a3e8fbbf1a,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,29jun2022,28jan2023,,29jun2023,uuid:fa2ce410-587f-47ac-93b3-b8a3e8fbbf1a,3.5,3.5,3.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,13jul2023,13jul2023,,13jul2023,uuid:fa85cf60-1e18-4883-9420-0cf1d3684fdb,1,1,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Cotton Dora Sannalu (MTU 1010),99,01jun2022,11dec2022,,19jun2023,uuid:fa8950fd-06d3-4882-b1a4-40b2a8d6840d,1.125,1.125,1.125,0
,,,,,,,,,uuid:fa8a17c9-5e09-4a01-a3bd-5e0a78bf0dce,,,,
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,13jun2022,13dec2022,,13jun2023,uuid:fa8f945c-c14a-4eb9-9602-708e900b2a99,2,2,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,27jan2022,,,27jul2023,uuid:faa64186-98c3-4255-9302-6195e6db112d,1,1,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:faa64186-98c3-4255-9302-6195e6db112d,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1 36,Other,1,07jun2024,04jan2023,,05jul2023,uuid:fad58319-7f0b-43ae-95fe-5e1e0f2b9f0e,1.825,1.825,1.825,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:faf268fa-f41b-499e-80a7-35ca0db67bfc,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,23jun2023,23dec2022,,23jun2023,uuid:faf268fa-f41b-499e-80a7-35ca0db67bfc,4.9499998,4.9499998,2,0
204,పెసర పప్పు (moong),,,,,,,,uuid:faf76fdc-6ca8-4711-aeb0-7ae9427a2bd8,.42500001,.42500001,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,27jul2022,27dec2022,,04aug2022,uuid:faf76fdc-6ca8-4711-aeb0-7ae9427a2bd8,2,2,2,0
204,పెసర పప్పు (moong),,,,,,,,uuid:faf76fdc-6ca8-4711-aeb0-7ae9427a2bd8,.55000001,.55000001,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Other,12,26jun2022,24dec2022,,15aug2023,uuid:faf7b1e7-34ea-4b87-8d54-27112dbecd9b,4,4,4,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1 12,Cotton Dora Sannalu (MTU 1010),12,20jun2022,08dec2022,,09jul2023,uuid:fb0cc73d-9080-4512-b15c-d413abf2739b,3,3.5,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:fb258289-5d98-445e-8748-13f65f024a1b,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Other,1,22jul2022,23jun2022,,22jul2022,uuid:fb258289-5d98-445e-8748-13f65f024a1b,2,2,20,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,1,,,,25aug2023,uuid:fb3513b6-53af-4255-8b85-2a03437a32c4,4,0,0,0
104,మొక్కజొన్న (Maize),,,,,,,,uuid:fb367c37-19f8-4bd1-886b-a4f5df992528,0,0,2,0
104,మొక్కజొన్న (Maize),,,,,,,,uuid:fb367c37-19f8-4bd1-886b-a4f5df992528,0,2,2,0
,,,,,,,,,uuid:fb796afc-e634-4712-8503-5324d2687f6b,,,,
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),32,,32,10jul2022,,,28sep2023,uuid:fb81c15f-b9d5-49ee-b2ab-98ba5d41bf20,2.25,2.25,0,0
1012,వెదజల్లిన పధ్ధతి లో  వరి  (paddy),,Cotton Dora Sannalu (MTU 1010),,,20jan2023,,,uuid:fb81c15f-b9d5-49ee-b2ab-98ba5d41bf20,0,0,2.25,0
1001,groundnut,,,,,,,,uuid:fb9f80a3-efa0-4a1d-9a21-88089ec978d9,0,0,2.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,05jul2022,08mar2023,,05jul2023,uuid:fb9f80a3-efa0-4a1d-9a21-88089ec978d9,.5,.5,.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),,21jul2022,21jan2023,,,uuid:fbc0d1b3-7394-45ca-b342-86034bfc0979,0,2.3,2.3,0
1013,దమ్ము చెయ్యకుండా నేరుగా విత్తిన వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),,21jul2022,21jan2023,,,uuid:fbc0d1b3-7394-45ca-b342-86034bfc0979,0,2.3,2.3,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,03jul2022,,,03jul2023,uuid:fbc1a796-071f-4813-b65b-0f8bb72707b8,2,2,0,0
1101,పత్తి,,,,,,,,uuid:fbc1a796-071f-4813-b65b-0f8bb72707b8,0,0,0,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),99,Other,99,19aug2023,21dec2022,,20aug2023,uuid:fc5aa936-d345-44f5-aa6f-5499c1de3865,4,2,2,0
104,మొక్కజొన్న (Maize),,,,,,,,uuid:fc6814a8-2d72-4377-ab9f-04a90e0204d6,0,3,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,15jul2022,18jan2023,,12jul2023,uuid:fc6814a8-2d72-4377-ab9f-04a90e0204d6,1,1,1,0
108,జొన్నలు (small millets),,,,,,,,uuid:fc6814a8-2d72-4377-ab9f-04a90e0204d6,2,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,12,,,,07oct2023,uuid:fc862261-59cf-415f-9137-ec1919f9e9a0,9,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Jagtial Rice-1 (JGL 24423),99,23jun2022,13dec2022,,06jul2023,uuid:fc912681-7c4f-40f2-8b74-a36906568b52,1.125,1.125,1.125,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,14jul2022,26dec2022,,08jul2023,uuid:fcaa3bb6-15a7-484c-86eb-f4f6b2f18b2a,3.625,3.625,3.625,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,05aug2022,08jan2023,,07aug2023,uuid:fcc51c1f-f877-4d96-aa98-70a89f5a4b2f,2,2,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,16aug2022,,,13aug2023,uuid:fcceef0c-073e-42ef-9a6d-b69e09e3b944,2,2,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Vari-8 (WLG 1487),1,12jul2022,11dec2022,,14jul2023,uuid:fcdab10e-f30b-4136-9b31-9d641bb83066,3.75,3.75,3.75,0
203,మినపప్పు (urad),,,,,,,,uuid:fce8c8ff-5631-4278-bc78-2e87b30c9d51,2.75,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Kunaram Sannalu (KNM 118),1,25jul2022,18nov2021,,07jul2023,uuid:fce92e6c-ce81-421e-8d94-614f8c223b39,10,7,7,0
104,మొక్కజొన్న (Maize),,,,,,,,uuid:fce92e6c-ce81-421e-8d94-614f8c223b39,2,2,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),15,Cotton Dora Sannalu (MTU 1010),23,08jun2022,23nov2022,,06jun2023,uuid:fd13e16a-63ef-4682-b85b-c1b01898c6f2,2,2,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,01jun2022,06dec2022,,02jun2023,uuid:fd162c6a-05a8-4368-9039-7c9a8e606700,4,4,4,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Other,99,07jun2022,05dec2022,,05jun2023,uuid:fd41cb26-3b24-4a73-b229-b2432dec11fa,2.5,2.5250001,1.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),99,27jun2022,27nov2022,,27jun2023,uuid:fd7360d0-7241-4d65-80cd-6af4d7532c66,2.05,2.05,2.05,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),99,27jun2022,27nov2022,,27jun2023,uuid:fd7360d0-7241-4d65-80cd-6af4d7532c66,2.05,2.05,2.05,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,2,,,,15jul2023,uuid:fd9b1f17-cbc4-4480-a0bd-595f1d16472f,3.425,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,2,,,,15jul2023,uuid:fd9b1f17-cbc4-4480-a0bd-595f1d16472f,3.425,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),2,Telangana Sona (RNR 15048),,29jun2022,28dec2022,,,uuid:fd9d4b19-5e6d-45e6-aec8-2bab210af0b5,0,1,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Cotton Dora Sannalu (MTU 1010),1,14aug2022,09jan2023,,10aug2023,uuid:fdca4f45-c282-46cc-97c5-9b6464913f05,2,2,2,0
